area_code,industry_code,occupation_code,value
0034100,000000,211093,70.0
0034100,000000,211094,40.0
0034100,000000,231011,50.0
0034100,000000,232093,0.0
0034100,000000,291051,70.0
0034100,000000,291122,40.0
0034100,000000,291123,60.0
0034100,000000,291126,50.0
0034100,000000,291127,40.0
0034100,000000,291131,30.0
0034100,000000,291141,630.0
0034100,000000,291171,60.0
0034100,000000,291292,50.0
0034100,000000,292034,70.0
0034100,000000,292052,150.0
0034100,000000,292061,330.0
0034100,000000,292098,30.0
0034100,000000,311131,270.0
0034100,000000,312021,90.0
0034100,000000,312022,40.0
0034100,000000,319091,80.0
0034100,000000,319092,270.0
0034100,000000,319095,0.0
0034100,000000,319096,70.0
0034100,000000,413021,70.0
0034100,000000,413031,0.0
0034100,000000,413091,150.0
0034100,000000,414011,100.0
0034100,000000,414012,120.0
0034100,000000,431011,450.0
0034100,000000,433011,30.0
0034100,000000,433021,240.0
0034100,000000,433031,420.0
0034100,000000,433051,40.0
0034100,000000,433071,140.0
0034100,000000,434031,40.0
0034100,000000,434051,1020.0
0034100,000000,434061,80.0
0034100,000000,434081,100.0
0034100,000000,434111,70.0
0034100,000000,434131,40.0
0034100,000000,434151,50.0
0034100,000000,434171,260.0
0034100,000000,436011,30.0
0034100,000000,436013,130.0
0034100,000000,436014,470.0
0034100,000000,439021,50.0
0034100,000000,439061,720.0
0034580,000000,111011,50.0
0034580,000000,111021,640.0
0034580,000000,111031,40.0
0034580,000000,112022,90.0
0034580,000000,113021,70.0
0034580,000000,113031,160.0
0034580,000000,113051,70.0
0034580,000000,113121,40.0
0034580,000000,119021,240.0
0034580,000000,119032,110.0
0034580,000000,119041,50.0
0034580,000000,119051,50.0
0034580,000000,119111,110.0
0034580,000000,119151,60.0
0034580,000000,119198,80.0
0034580,000000,131041,50.0
0034580,000000,131051,80.0
0034580,000000,131071,190.0
0034580,000000,131161,150.0
0034580,000000,131198,370.0
0034580,000000,132011,390.0
0034580,000000,132041,30.0
0034580,000000,132072,160.0
0034580,000000,132098,40.0
0034580,000000,151211,110.0
0034580,000000,151232,150.0
0034580,000000,151244,90.0
0034580,000000,151256,170.0
0034580,000000,151299,50.0
0034580,000000,172112,60.0
0034580,000000,172141,350.0
0034580,000000,173022,30.0
0034580,000000,191023,0.0
0034580,000000,191031,50.0
0034580,000000,193051,30.0
0034580,000000,195011,40.0
0034580,000000,211012,90.0
0034580,000000,211015,50.0
0034580,000000,211018,180.0
0034580,000000,211021,160.0
0034580,000000,211093,100.0
0034580,000000,211094,30.0
0034580,000000,231011,60.0
0034580,000000,232011,40.0
0034580,000000,232093,0.0
0034580,000000,271024,40.0
0034580,000000,273031,30.0
0034580,000000,291021,0.0
0034580,000000,291051,90.0
0034580,000000,291071,50.0
0034580,000000,291122,50.0
0034580,000000,291123,80.0
0034580,000000,291126,40.0
0034580,000000,291127,60.0
0034580,000000,291131,0.0
0034580,000000,291141,1060.0
0034580,000000,291171,40.0
0034580,000000,291215,50.0
0034580,000000,291228,120.0
0034580,000000,291292,0.0
0034580,000000,292034,80.0
0034580,000000,292052,120.0
0034580,000000,292056,40.0
0034580,000000,292057,0.0
0034580,000000,292061,200.0
0034580,000000,292081,0.0
0034580,000000,292098,180.0
0034580,000000,311131,500.0
0034580,000000,312021,50.0
0034580,000000,319091,220.0
0034580,000000,319092,210.0
0034580,000000,319093,50.0
0034580,000000,319095,50.0
0034580,000000,319096,60.0
0034580,000000,319099,60.0
0034580,000000,413011,30.0
0034580,000000,413021,100.0
0034580,000000,413091,130.0
0034580,000000,414012,310.0
0034580,000000,431011,420.0
0034580,000000,433011,50.0
0034580,000000,433021,190.0
0034580,000000,433031,640.0
0034580,000000,433051,50.0
0034580,000000,433071,190.0
0034580,000000,434031,70.0
0034580,000000,434051,570.0
0034580,000000,434061,70.0
0034580,000000,434081,170.0
0034580,000000,434111,100.0
0034580,000000,434121,30.0
0034580,000000,434131,40.0
0034580,000000,434171,490.0
0034580,000000,434199,40.0
0034580,000000,436011,80.0
0034580,000000,436013,250.0
0034580,000000,436014,610.0
0034580,000000,439021,80.0
0034580,000000,439051,50.0
0034580,000000,439061,1070.0
0034580,000000,439199,80.0
0034620,000000,111011,50.0
0034620,000000,111021,920.0
0034620,000000,112022,70.0
0034620,000000,113021,50.0
0034620,000000,113031,130.0
0034620,000000,113051,50.0
0034620,000000,119021,50.0
0034620,000000,119032,110.0
0034620,000000,119051,60.0
0034620,000000,119111,140.0
0034620,000000,119151,40.0
0034620,000000,119198,90.0
0034620,000000,131041,50.0
0034620,000000,131051,70.0
0034620,000000,131071,220.0
0034620,000000,131111,150.0
0034620,000000,131131,40.0
0034620,000000,131151,80.0
0034620,000000,131161,110.0
0034620,000000,131198,130.0
0034620,000000,132011,270.0
0034620,000000,132041,40.0
0034620,000000,132052,80.0
0034620,000000,132072,120.0
0034620,000000,132098,60.0
0034620,000000,151211,170.0
0034620,000000,151231,40.0
0034620,000000,151232,370.0
0034620,000000,151241,80.0
0034620,000000,151244,130.0
0034620,000000,151251,50.0
0034620,000000,151256,200.0
0034620,000000,151257,40.0
0034620,000000,172112,130.0
0034620,000000,172141,50.0
0034620,000000,193031,40.0
0034620,000000,211012,170.0
0034620,000000,211018,210.0
0034620,000000,211021,150.0
0034620,000000,211022,100.0
0034620,000000,211091,40.0
0034620,000000,211093,80.0
0034620,000000,211094,50.0
0034620,000000,211099,0.0
0034620,000000,231011,130.0
0034620,000000,271024,40.0
0034620,000000,273031,40.0
0034620,000000,291041,0.0
0034620,000000,291051,120.0
0034620,000000,291071,170.0
0034620,000000,291123,60.0
0034620,000000,291126,90.0
0034620,000000,291141,1080.0
0034620,000000,291171,80.0
0034620,000000,291228,450.0
0034620,000000,291292,80.0
0034620,000000,292052,210.0
0034620,000000,292055,60.0
0034620,000000,292057,0.0
0034620,000000,292061,340.0
0034620,000000,292081,70.0
0034620,000000,292098,70.0
0034620,000000,311131,630.0
0034620,000000,312021,30.0
0034620,000000,319091,120.0
0034620,000000,319092,230.0
0034620,000000,319096,30.0
0034620,000000,413021,50.0
0034620,000000,413031,70.0
0034620,000000,413091,220.0
0034620,000000,414012,310.0
0034620,000000,419022,110.0
0034620,000000,419041,0.0
0034620,000000,431011,480.0
0034620,000000,433011,80.0
0034620,000000,433021,120.0
0034620,000000,433031,350.0
0034620,000000,433051,40.0
0034620,000000,433071,200.0
0034620,000000,434051,1070.0
0034620,000000,434121,40.0
0034620,000000,434131,0.0
0034620,000000,434141,40.0
0034620,000000,434171,280.0
0034620,000000,434199,30.0
0034620,000000,436011,70.0
0034620,000000,436013,130.0
0034620,000000,436014,650.0
0034620,000000,439041,40.0
0034620,000000,439051,50.0
0034620,000000,439061,1090.0
0034620,000000,439199,80.0
0034740,000000,111021,760.0
0034740,000000,111031,50.0
0034740,000000,112022,70.0
0034740,000000,113021,40.0
0034740,000000,113031,140.0
0034740,000000,113051,200.0
0034740,000000,113071,50.0
0034740,000000,113121,50.0
0034740,000000,119021,50.0
0034740,000000,119032,120.0
0034740,000000,119041,80.0
0034740,000000,119051,90.0
0034740,000000,119151,70.0
0034740,000000,119198,40.0
0034740,000000,131051,80.0
0034740,000000,131071,180.0
0034740,000000,131081,30.0
0034740,000000,131111,80.0
0034740,000000,131121,40.0
0034740,000000,131151,80.0
0034740,000000,131161,130.0
0034740,000000,131198,210.0
0034740,000000,132011,330.0
0034740,000000,132052,30.0
0034740,000000,132071,0.0
0034740,000000,132072,40.0
0034740,000000,132098,50.0
0034740,000000,151211,50.0
0034740,000000,151232,130.0
0034740,000000,151244,60.0
0034740,000000,151256,70.0
0034740,000000,172051,120.0
0034740,000000,172071,50.0
0034740,000000,172112,350.0
0034740,000000,172131,70.0
0034740,000000,172141,260.0
0034740,000000,173011,30.0
0034740,000000,173013,40.0
0034740,000000,173022,70.0
0034740,000000,173026,30.0
0034740,000000,173027,60.0
0034740,000000,193031,60.0
0034740,000000,194031,0.0
0034740,000000,195011,40.0
0034740,000000,211012,70.0
0034740,000000,211015,40.0
0034740,000000,211018,130.0
0034740,000000,211021,330.0
0034740,000000,211023,50.0
0034740,000000,211029,50.0
0034740,000000,211093,240.0
0034740,000000,212011,50.0
0034740,000000,231011,90.0
0034740,000000,232011,50.0
0034740,000000,271021,50.0
0034740,000000,271024,70.0
0034740,000000,271026,70.0
0034740,000000,273031,40.0
0034740,000000,291021,60.0
0034740,000000,291071,0.0
0034740,000000,291122,90.0
0034740,000000,291123,100.0
0034740,000000,291126,0.0
0034740,000000,291127,80.0
0034740,000000,291141,0.0
0034740,000000,291171,70.0
0034740,000000,291228,0.0
0034740,000000,291248,70.0
0034740,000000,291292,120.0
0034740,000000,292031,0.0
0034740,000000,292034,0.0
0034740,000000,292055,0.0
0034740,000000,292057,80.0
0034740,000000,292061,250.0
0034740,000000,292081,40.0
0034740,000000,312021,60.0
0034740,000000,319091,170.0
0034740,000000,319092,470.0
0034740,000000,319097,60.0
0034740,000000,413011,0.0
0034740,000000,413021,70.0
0034740,000000,413031,0.0
0034740,000000,413091,180.0
0034740,000000,414012,560.0
0034740,000000,431011,400.0
0034740,000000,433021,180.0
0034740,000000,433031,510.0
0034740,000000,433051,40.0
0034740,000000,433071,240.0
0034740,000000,434031,150.0
0034740,000000,434051,890.0
0034740,000000,434061,90.0
0034740,000000,434071,50.0
0034740,000000,434081,100.0
0034740,000000,434111,40.0
0034740,000000,434121,80.0
0034740,000000,434151,50.0
0034740,000000,434161,30.0
0034740,000000,434171,330.0
0034740,000000,436011,80.0
0034740,000000,436014,660.0
0034740,000000,439061,1270.0
0034820,000000,111011,160.0
0034820,000000,111021,2580.0
0034820,000000,112021,170.0
0034820,000000,112022,310.0
0034820,000000,113021,110.0
0034820,000000,113031,350.0
0034820,000000,113051,70.0
0034820,000000,113071,50.0
0034820,000000,113121,70.0
0034820,000000,119021,380.0
0034820,000000,119032,180.0
0034820,000000,119033,330.0
0034820,000000,119041,60.0
0034820,000000,119051,390.0
0034820,000000,119081,190.0
0034820,000000,119111,410.0
0034820,000000,119141,300.0
0034820,000000,119151,60.0
0034820,000000,119198,120.0
0034820,000000,131031,60.0
0034820,000000,131041,100.0
0034820,000000,131051,180.0
0034820,000000,131071,350.0
0034820,000000,131081,40.0
0034820,000000,131111,350.0
0034820,000000,131121,70.0
0034820,000000,131151,110.0
0034820,000000,131161,330.0
0034820,000000,131198,150.0
0034820,000000,132011,810.0
0034820,000000,132052,40.0
0034820,000000,132071,50.0
0034820,000000,132072,320.0
0034820,000000,132082,70.0
0034820,000000,132098,100.0
0034820,000000,151211,170.0
0034820,000000,151231,80.0
0034820,000000,151232,370.0
0034820,000000,151244,130.0
0034820,000000,151245,30.0
0034820,000000,151251,110.0
0034820,000000,151256,0.0
0034820,000000,151257,110.0
0034820,000000,151299,0.0
0034820,000000,171022,100.0
0034820,000000,172051,150.0
0034820,000000,172071,60.0
0034820,000000,172112,50.0
0034820,000000,172141,40.0
0034820,000000,172161,120.0
0034820,000000,173011,60.0
0034820,000000,173022,70.0
0034820,000000,173023,40.0
0034820,000000,173031,160.0
0034820,000000,193031,40.0
0034820,000000,193051,40.0
0034820,000000,195011,40.0
0034820,000000,211012,190.0
0034820,000000,211018,210.0
0034820,000000,211021,140.0
0034820,000000,211022,90.0
0034820,000000,211029,130.0
0034820,000000,211093,360.0
0034820,000000,231011,520.0
0034820,000000,232011,300.0
0034820,000000,271023,60.0
0034820,000000,271024,130.0
0034820,000000,271025,40.0
0034820,000000,271026,190.0
0034820,000000,273011,40.0
0034820,000000,273023,60.0
0034820,000000,273031,110.0
0034820,000000,291011,70.0
0034820,000000,291021,140.0
0034820,000000,291051,430.0
0034820,000000,291071,120.0
0034820,000000,291122,90.0
0034820,000000,291123,270.0
0034820,000000,291126,130.0
0034820,000000,291127,190.0
0034820,000000,291131,80.0
0034820,000000,291141,2600.0
0034820,000000,291151,0.0
0034820,000000,291171,0.0
0034820,000000,291215,100.0
0034820,000000,291228,390.0
0034820,000000,291292,290.0
0034820,000000,292031,40.0
0034820,000000,292032,0.0
0034820,000000,292034,280.0
0034820,000000,292052,460.0
0034820,000000,292055,220.0
0034820,000000,292056,150.0
0034820,000000,292057,0.0
0034820,000000,292061,750.0
0034820,000000,292081,110.0
0034820,000000,292098,240.0
0034820,000000,299091,80.0
0034820,000000,311131,1030.0
0034820,000000,312011,50.0
0034820,000000,312021,130.0
0034820,000000,312022,50.0
0034820,000000,319091,390.0
0034820,000000,319092,660.0
0034820,000000,319094,50.0
0034820,000000,319096,70.0
0034820,000000,319097,210.0
0034820,000000,413011,290.0
0034820,000000,413021,700.0
0034820,000000,413031,250.0
0034820,000000,413041,0.0
0034820,000000,413091,720.0
0034820,000000,414011,110.0
0034820,000000,414012,1090.0
0034820,000000,419021,70.0
0034820,000000,419022,930.0
0034820,000000,419041,40.0
0034820,000000,431011,1480.0
0034820,000000,432011,90.0
0034820,000000,433011,70.0
0034820,000000,433021,440.0
0034820,000000,433031,1460.0
0034820,000000,433051,40.0
0034820,000000,433061,50.0
0034820,000000,433071,700.0
0034820,000000,434031,120.0
0034820,000000,434051,3280.0
0034820,000000,434061,50.0
0034820,000000,434071,30.0
0034820,000000,434081,1760.0
0034820,000000,434111,70.0
0034820,000000,434131,120.0
0034820,000000,434141,60.0
0034820,000000,434151,40.0
0034820,000000,434161,100.0
0034820,000000,434171,1260.0
0034820,000000,434181,120.0
0034820,000000,436011,260.0
0034820,000000,436012,230.0
0034820,000000,436013,530.0
0034820,000000,436014,2220.0
0034820,000000,439021,50.0
0034820,000000,439041,40.0
0034820,000000,439061,3280.0
0034820,000000,439199,290.0
0034900,000000,111011,160.0
0034900,000000,111021,1110.0
0034900,000000,111031,30.0
0034900,000000,112021,110.0
0034900,000000,112022,450.0
0034900,000000,113021,70.0
0034900,000000,113031,400.0
0034900,000000,113051,230.0
0034900,000000,113071,50.0
0034900,000000,113121,100.0
0034900,000000,119013,110.0
0034900,000000,119021,210.0
0034900,000000,119031,0.0
0034900,000000,119032,100.0
0034900,000000,119039,40.0
0034900,000000,119041,70.0
0034900,000000,119051,260.0
0034900,000000,119081,40.0
0034900,000000,119111,150.0
0034900,000000,119141,130.0
0034900,000000,119151,90.0
0034900,000000,119198,230.0
0034900,000000,131031,60.0
0034900,000000,131041,130.0
0034900,000000,131051,120.0
0034900,000000,131071,250.0
0034900,000000,131081,70.0
0034900,000000,131111,240.0
0034900,000000,131121,170.0
0034900,000000,131131,30.0
0034900,000000,131151,70.0
0034900,000000,131161,320.0
0034900,000000,131198,460.0
0034900,000000,132011,680.0
0034900,000000,132052,0.0
0034900,000000,132053,40.0
0034900,000000,132072,40.0
0034900,000000,132098,60.0
0034900,000000,151211,70.0
0034900,000000,151232,200.0
0034900,000000,151244,60.0
0034900,000000,151256,140.0
0034900,000000,151257,80.0
0034900,000000,151299,110.0
0034900,000000,171011,0.0
0034900,000000,172051,120.0
0034900,000000,172141,50.0
0034900,000000,172199,40.0
0034900,000000,173011,60.0
0034900,000000,191012,70.0
0034900,000000,192031,40.0
0034900,000000,192041,100.0
0034900,000000,193031,120.0
0034900,000000,193051,30.0
0034900,000000,194031,50.0
0034900,000000,211012,150.0
0034900,000000,211013,0.0
0034900,000000,211015,70.0
0034900,000000,211018,200.0
0034900,000000,211021,90.0
0034900,000000,211022,0.0
0034900,000000,211023,100.0
0034900,000000,211029,40.0
0034900,000000,211093,180.0
0034900,000000,211099,80.0
0034900,000000,231011,180.0
0034900,000000,232011,50.0
0034900,000000,271024,110.0
0034900,000000,273031,110.0
0034900,000000,291021,40.0
0034900,000000,291031,50.0
0034900,000000,291051,110.0
0034900,000000,291122,40.0
0034900,000000,291123,60.0
0034900,000000,291126,60.0
0034900,000000,291127,40.0
0034900,000000,291131,30.0
0034900,000000,291141,1890.0
0034900,000000,291171,30.0
0034900,000000,291215,60.0
0034900,000000,291228,90.0
0034900,000000,291292,170.0
0034900,000000,292034,70.0
0034900,000000,292052,110.0
0034900,000000,292056,30.0
0034900,000000,292061,210.0
0034900,000000,292081,30.0
0034900,000000,292098,160.0
0034900,000000,299098,40.0
0034900,000000,311131,620.0
0034900,000000,312022,30.0
0034900,000000,319011,360.0
0034900,000000,319091,210.0
0034900,000000,319092,380.0
0034900,000000,319097,60.0
0034900,000000,413021,110.0
0034900,000000,413031,250.0
0034900,000000,413091,380.0
0034900,000000,414011,40.0
0034900,000000,414012,1260.0
0034900,000000,431011,610.0
0034900,000000,432011,40.0
0034900,000000,433021,160.0
0034900,000000,433031,810.0
0034900,000000,433051,150.0
0034900,000000,433071,160.0
0034900,000000,434051,610.0
0034900,000000,434061,50.0
0034900,000000,434071,40.0
0034900,000000,434081,370.0
0034900,000000,434111,50.0
0034900,000000,434151,140.0
0034900,000000,434161,50.0
0034900,000000,434171,330.0
0034900,000000,434181,80.0
0034900,000000,434199,80.0
0034900,000000,436011,220.0
0034900,000000,436012,80.0
0034900,000000,436013,360.0
0034900,000000,436014,920.0
0034900,000000,439021,100.0
0034900,000000,439041,70.0
0034900,000000,439061,1200.0
0034900,000000,439199,60.0
0034940,000000,111011,0.0
0034940,000000,111021,2500.0
0034940,000000,112021,140.0
0034940,000000,112022,330.0
0034940,000000,113021,120.0
0034940,000000,113031,540.0
0034940,000000,113051,80.0
0034940,000000,113121,110.0
0034940,000000,119021,620.0
0034940,000000,119032,190.0
0034940,000000,119033,60.0
0034940,000000,119041,100.0
0034940,000000,119051,540.0
0034940,000000,119081,100.0
0034940,000000,119111,250.0
0034940,000000,119141,0.0
0034940,000000,119151,120.0
0034940,000000,119198,430.0
0034940,000000,131031,40.0
0034940,000000,131041,230.0
0034940,000000,131051,400.0
0034940,000000,131071,380.0
0034940,000000,131111,650.0
0034940,000000,131121,190.0
0034940,000000,131141,50.0
0034940,000000,131151,190.0
0034940,000000,131161,520.0
0034940,000000,131198,1110.0
0034940,000000,132011,1050.0
0034940,000000,132031,40.0
0034940,000000,132052,440.0
0034940,000000,132053,30.0
0034940,000000,132071,0.0
0034940,000000,132072,240.0
0034940,000000,132098,190.0
0034940,000000,151211,260.0
0034940,000000,151212,0.0
0034940,000000,151231,50.0
0034940,000000,151232,270.0
0034940,000000,151241,30.0
0034940,000000,151244,130.0
0034940,000000,151245,60.0
0034940,000000,151251,50.0
0034940,000000,151256,510.0
0034940,000000,151257,40.0
0034940,000000,151299,40.0
0034940,000000,152031,30.0
0034940,000000,171011,50.0
0034940,000000,171012,0.0
0034940,000000,171022,70.0
0034940,000000,172051,120.0
0034940,000000,172071,30.0
0034940,000000,172072,0.0
0034940,000000,172081,40.0
0034940,000000,172112,240.0
0034940,000000,172141,80.0
0034940,000000,172199,70.0
0034940,000000,173011,110.0
0034940,000000,173013,0.0
0034940,000000,173023,70.0
0034940,000000,173026,0.0
0034940,000000,191042,80.0
0034940,000000,192041,80.0
0034940,000000,193031,50.0
0034940,000000,193051,90.0
0034940,000000,194021,50.0
0034940,000000,194071,30.0
0034940,000000,195011,0.0
0034940,000000,211012,330.0
0034940,000000,211013,0.0
0034940,000000,211018,280.0
0034940,000000,211019,0.0
0034940,000000,211021,0.0
0034940,000000,211022,70.0
0034940,000000,211023,60.0
0034940,000000,211029,50.0
0034940,000000,211091,50.0
0034940,000000,211093,180.0
0034940,000000,211094,40.0
0034940,000000,211099,120.0
0034940,000000,212011,50.0
0034940,000000,231011,790.0
0034940,000000,232011,500.0
0034940,000000,271013,0.0
0034940,000000,271021,30.0
0034940,000000,271023,80.0
0034940,000000,271024,190.0
0034940,000000,271025,350.0
0034940,000000,271026,90.0
0034940,000000,273031,110.0
0034940,000000,273041,80.0
0034940,000000,291021,190.0
0034940,000000,291031,0.0
0034940,000000,291051,300.0
0034940,000000,291071,140.0
0034940,000000,291122,80.0
0034940,000000,291123,330.0
0034940,000000,291126,0.0
0034940,000000,291127,30.0
0034940,000000,291131,90.0
0034940,000000,291141,2950.0
0034940,000000,291151,0.0
0034940,000000,291171,130.0
0034940,000000,291215,210.0
0034940,000000,291216,0.0
0034940,000000,291228,470.0
0034940,000000,291292,210.0
0034940,000000,292032,70.0
0034940,000000,292034,230.0
0034940,000000,292035,80.0
0034940,000000,292052,650.0
0034940,000000,292055,100.0
0034940,000000,292056,220.0
0034940,000000,292057,30.0
0034940,000000,292061,1020.0
0034940,000000,292081,160.0
0034940,000000,292098,230.0
0034940,000000,311131,1440.0
0034940,000000,312011,30.0
0034940,000000,312021,120.0
0034940,000000,319011,210.0
0034940,000000,319091,410.0
0034940,000000,319092,820.0
0034940,000000,319095,0.0
0034940,000000,319096,40.0
0034940,000000,319097,110.0
0034940,000000,319099,0.0
0034940,000000,413011,130.0
0034940,000000,413021,710.0
0034940,000000,413031,510.0
0034940,000000,413041,110.0
0034940,000000,413091,950.0
0034940,000000,414011,290.0
0034940,000000,414012,810.0
0034940,000000,419022,530.0
0034940,000000,431011,1830.0
0034940,000000,432011,0.0
0034940,000000,433011,120.0
0034940,000000,433021,390.0
0034940,000000,433031,1320.0
0034940,000000,433051,100.0
0034940,000000,433061,40.0
0034940,000000,433071,520.0
0034940,000000,434011,120.0
0034940,000000,434031,90.0
0034940,000000,434051,2130.0
0034940,000000,434081,330.0
0034940,000000,434111,90.0
0034940,000000,434131,60.0
0034940,000000,434151,60.0
0034940,000000,434161,60.0
0034940,000000,434171,1300.0
0034940,000000,434181,60.0
0034940,000000,434199,40.0
0034940,000000,436011,480.0
0034940,000000,436012,60.0
0034940,000000,436013,570.0
0034940,000000,436014,2410.0
0034940,000000,439021,160.0
0034940,000000,439041,80.0
0034940,000000,439061,3020.0
0034940,000000,439199,230.0
0034980,000000,111011,3580.0
0034980,000000,111021,16840.0
0034980,000000,111031,200.0
0034980,000000,112011,320.0
0034980,000000,112021,2320.0
0034980,000000,112022,3710.0
0034980,000000,113021,3210.0
0034980,000000,113031,0.0
0034980,000000,113051,1170.0
0034980,000000,113061,520.0
0034980,000000,113071,1190.0
0034980,000000,113111,0.0
0034980,000000,113121,1700.0
0034980,000000,113131,460.0
0034980,000000,119021,2860.0
0034980,000000,119031,220.0
0034980,000000,119032,1520.0
0034980,000000,119033,0.0
0034980,000000,119039,160.0
0034980,000000,119041,940.0
0034980,000000,119051,3260.0
0034980,000000,119081,380.0
0034980,000000,119111,4180.0
0034980,000000,119121,130.0
0034980,000000,119131,60.0
0034980,000000,119141,2000.0
0034980,000000,119151,930.0
0034980,000000,119161,50.0
0034980,000000,119171,170.0
0034980,000000,119198,6240.0
0034980,000000,131011,770.0
0034980,000000,131031,3820.0
0034980,000000,131041,2500.0
0034980,000000,131051,960.0
0034980,000000,131071,4910.0
0034980,000000,131075,300.0
0034980,000000,131081,880.0
0034980,000000,131111,4460.0
0034980,000000,131121,880.0
0034980,000000,131131,270.0
0034980,000000,131141,810.0
0034980,000000,131151,2150.0
0034980,000000,131161,4280.0
0034980,000000,131198,8360.0
0034980,000000,132011,0.0
0034980,000000,132031,290.0
0034980,000000,132041,640.0
0034980,000000,132052,1210.0
0034980,000000,132053,0.0
0034980,000000,132061,690.0
0034980,000000,132071,130.0
0034980,000000,132072,1910.0
0034980,000000,132081,190.0
0034980,000000,132082,0.0
0034980,000000,132098,3890.0
0034980,000000,151211,4440.0
0034980,000000,151212,900.0
0034980,000000,151221,40.0
0034980,000000,151231,1640.0
0034980,000000,151232,4270.0
0034980,000000,151241,1040.0
0034980,000000,151244,2040.0
0034980,000000,151245,900.0
0034980,000000,151251,1460.0
0034980,000000,151256,6000.0
0034980,000000,151257,790.0
0034980,000000,151299,2500.0
0034980,000000,152011,0.0
0034980,000000,152031,730.0
0034980,000000,152041,360.0
0034980,000000,152098,120.0
0034980,000000,171011,740.0
0034980,000000,171012,0.0
0034980,000000,171021,100.0
0034980,000000,171022,370.0
0034980,000000,172031,0.0
0034980,000000,172041,60.0
0034980,000000,172051,1360.0
0034980,000000,172061,110.0
0034980,000000,172071,640.0
0034980,000000,172072,560.0
0034980,000000,172081,310.0
0034980,000000,172111,130.0
0034980,000000,172112,1470.0
0034980,000000,172131,90.0
0034980,000000,172141,1010.0
0034980,000000,172151,0.0
0034980,000000,172199,1280.0
0034980,000000,173011,600.0
0034980,000000,173013,340.0
0034980,000000,173019,140.0
0034980,000000,173022,420.0
0034980,000000,173023,530.0
0034980,000000,173024,0.0
0034980,000000,173025,140.0
0034980,000000,173026,540.0
0034980,000000,173027,200.0
0034980,000000,173031,250.0
0034980,000000,173098,420.0
0034980,000000,191021,370.0
0034980,000000,191022,50.0
0034980,000000,191029,200.0
0034980,000000,191031,0.0
0034980,000000,191032,40.0
0034980,000000,191041,110.0
0034980,000000,191042,700.0
0034980,000000,192012,110.0
0034980,000000,192021,0.0
0034980,000000,192031,360.0
0034980,000000,192041,600.0
0034980,000000,192042,60.0
0034980,000000,193011,30.0
0034980,000000,193022,70.0
0034980,000000,193031,520.0
0034980,000000,193039,70.0
0034980,000000,193051,150.0
0034980,000000,193099,300.0
0034980,000000,194021,620.0
0034980,000000,194031,450.0
0034980,000000,194042,150.0
0034980,000000,194045,110.0
0034980,000000,194061,130.0
0034980,000000,194092,330.0
0034980,000000,194099,180.0
0034980,000000,195011,520.0
0034980,000000,195012,150.0
0034980,000000,211012,1460.0
0034980,000000,211013,290.0
0034980,000000,211015,330.0
0034980,000000,211018,1290.0
0034980,000000,211019,270.0
0034980,000000,211021,1490.0
0034980,000000,211022,1320.0
0034980,000000,211023,520.0
0034980,000000,211029,640.0
0034980,000000,211091,230.0
0034980,000000,211092,570.0
0034980,000000,211093,870.0
0034980,000000,211094,260.0
0034980,000000,211099,0.0
0034980,000000,212011,180.0
0034980,000000,212021,0.0
0034980,000000,231011,3350.0
0034980,000000,231021,140.0
0034980,000000,231022,80.0
0034980,000000,231023,210.0
0034980,000000,232011,1880.0
0034980,000000,232093,680.0
0034980,000000,232099,230.0
0034980,000000,271011,210.0
0034980,000000,271013,110.0
0034980,000000,271014,110.0
0034980,000000,271021,210.0
0034980,000000,271022,50.0
0034980,000000,271023,180.0
0034980,000000,271024,1420.0
0034980,000000,271025,730.0
0034980,000000,271026,520.0
0034980,000000,271027,130.0
0034980,000000,271029,300.0
0034980,000000,273011,270.0
0034980,000000,273023,230.0
0034980,000000,273031,1110.0
0034980,000000,273041,790.0
0034980,000000,273042,140.0
0034980,000000,273043,290.0
0034980,000000,273091,220.0
0034980,000000,273099,170.0
0034980,000000,291021,640.0
0034980,000000,291031,360.0
0034980,000000,291041,310.0
0034980,000000,291051,2230.0
0034980,000000,291071,850.0
0034980,000000,291081,30.0
0034980,000000,291122,960.0
0034980,000000,291123,1740.0
0034980,000000,291124,130.0
0034980,000000,291125,120.0
0034980,000000,291126,1030.0
0034980,000000,291127,940.0
0034980,000000,291128,0.0
0034980,000000,291129,0.0
0034980,000000,291131,570.0
0034980,000000,291141,21600.0
0034980,000000,291151,1320.0
0034980,000000,291171,2310.0
0034980,000000,291181,160.0
0034980,000000,291211,0.0
0034980,000000,291215,380.0
0034980,000000,291216,240.0
0034980,000000,291218,80.0
0034980,000000,291221,190.0
0034980,000000,291223,100.0
0034980,000000,291228,1940.0
0034980,000000,291248,0.0
0034980,000000,291292,1430.0
0034980,000000,291298,140.0
0034980,000000,292031,410.0
0034980,000000,292032,490.0
0034980,000000,292033,150.0
0034980,000000,292034,1140.0
0034980,000000,292035,490.0
0034980,000000,292051,260.0
0034980,000000,292052,3250.0
0034980,000000,292053,450.0
0034980,000000,292055,920.0
0034980,000000,292056,640.0
0034980,000000,292057,0.0
0034980,000000,292061,7220.0
0034980,000000,292081,420.0
0034980,000000,292091,0.0
0034980,000000,292092,0.0
0034980,000000,292098,1740.0
0034980,000000,299091,390.0
0034980,000000,299098,810.0
0034980,000000,311131,8490.0
0034980,000000,311132,220.0
0034980,000000,311133,510.0
